CT0500004;1972;Camioneta;CHEVROLET;APACHE-20;750 KG;4.100;;Bencina;Mecánica;;;;160.565;32.333
CT0500004;1973;Camioneta;CHEVROLET;APACHE-20;750 KG;4.100;;Bencina;Mecánica;;;;169.486;32.333
CT0500004;1974;Camioneta;CHEVROLET;APACHE-20;750 KG;4.100;;Bencina;Mecánica;;;;169.486;32.333
CT0500004;1975;Camioneta;CHEVROLET;APACHE-20;750 KG;4.100;;Bencina;Mecánica;;;;178.406;32.333
CT0500005;1971;Camioneta;CHEVROLET;C10;500 KG;4.100;;Bencina;Mecánica;;;;178.406;32.333
CT0500005;1972;Camioneta;CHEVROLET;C10;500 KG;4.100;;Bencina;Mecánica;;;;178.406;32.333
CT0500005;1973;Camioneta;CHEVROLET;C10;500 KG;4.100;;Bencina;Mecánica;;;;178.406;32.333
CT0500005;1974;Camioneta;CHEVROLET;C10;500 KG;4.100;;Bencina;Mecánica;;;;178.406;32.333
CT0500005;1975;Camioneta;CHEVROLET;C10;500 KG;4.100;;Bencina;Mecánica;;;;178.406;32.333
CT0500005;1976;Camioneta;CHEVROLET;C10;500 KG;4.100;;Bencina;Mecánica;;;;178.406;32.333
CT0500005;1977;Camioneta;CHEVROLET;C10;500 KG;4.100;;Bencina;Mecánica;;;;178.406;32.333
CT0500005;1978;Camioneta;CHEVROLET;C10;500 KG;4.100;;Bencina;Mecánica;;;;178.406;32.333
CT0500005;1979;Camioneta;CHEVROLET;C10;500 KG;4.100;;Bencina;Mecánica;;;;214.087;32.333
CT0500005;1980;Camioneta;CHEVROLET;C10;500 KG;4.100;;Bencina;Mecánica;;;;231.927;32.333
CT0500005;1981;Camioneta;CHEVROLET;C10;500 KG;4.100;;Bencina;Mecánica;;;;258.689;32.333
CT0500005;1982;Camioneta;CHEVROLET;C10;500 KG;4.100;;Bencina;Mecánica;;;;294.370;32.333
CT0500005;1983;Camioneta;CHEVROLET;C10;500 KG;4.100;;Bencina;Mecánica;;;;312.210;32.333
CT0500005;1984;Camioneta;CHEVROLET;C10;500 KG;4.100;;Bencina;Mecánica;;;;338.971;32.333
CT0500006;1971;Camioneta;CHEVROLET;C10;500 KG;4.300;;Bencina;Mecánica;;;;169.486;32.333
CT0500006;1972;Camioneta;CHEVROLET;C10;500 KG;4.300;;Bencina;Mecánica;;;;169.486;32.333
CT0500006;1973;Camioneta;CHEVROLET;C10;500 KG;4.300;;Bencina;Mecánica;;;;169.486;32.333
CT0500006;1974;Camioneta;CHEVROLET;C10;500 KG;4.300;;Bencina;Mecánica;;;;169.486;32.333
CT0500006;1975;Camioneta;CHEVROLET;C10;500 KG;4.300;;Bencina;Mecánica;;;;178.406;32.333
CT0500006;1976;Camioneta;CHEVROLET;C10;500 KG;4.300;;Bencina;Mecánica;;;;178.406;32.333
CT0500006;1977;Camioneta;CHEVROLET;C10;500 KG;4.300;;Bencina;Mecánica;;;;178.406;32.333
CT0500006;1978;Camioneta;CHEVROLET;C10;500 KG;4.300;;Bencina;Mecánica;;;;178.406;32.333
CT0500006;1979;Camioneta;CHEVROLET;C10;500 KG;4.300;;Bencina;Mecánica;;;;178.406;32.333
CT0500006;1980;Camioneta;CHEVROLET;C10;500 KG;4.300;;Bencina;Mecánica;;;;178.406;32.333
CT0500006;1981;Camioneta;CHEVROLET;C10;500 KG;4.300;;Bencina;Mecánica;;;;178.406;32.333
CT0500006;1982;Camioneta;CHEVROLET;C10;500 KG;4.300;;Bencina;Mecánica;;;;205.167;32.333
CT0500006;1983;Camioneta;CHEVROLET;C10;500 KG;4.300;;Bencina;Mecánica;;;;231.927;32.333
CT0500006;1984;Camioneta;CHEVROLET;C10;500 KG;4.300;;Bencina;Mecánica;;;;258.689;32.333
CT0500006;1985;Camioneta;CHEVROLET;C10;500 KG;4.300;;Bencina;Mecánica;;;;312.210;32.333
CT0500006;1986;Camioneta;CHEVROLET;C10;500 KG;4.300;;Bencina;Mecánica;;;;338.971;32.333
CT0500006;1987;Camioneta;CHEVROLET;C10;500 KG;4.300;;Bencina;Mecánica;;;;383.572;32.333
CT0500007;1971;Camioneta;CHEVROLET;EL_CAMINO;CLASSIC 500 KG;3.700;;Bencina;Mecánica;;;;178.406;32.333
CT0500007;1972;Camioneta;CHEVROLET;EL_CAMINO;CLASSIC 500 KG;3.700;;Bencina;Mecánica;;;;178.406;32.333
CT0500007;1973;Camioneta;CHEVROLET;EL_CAMINO;CLASSIC 500 KG;3.700;;Bencina;Mecánica;;;;178.406;32.333
CT0500007;1974;Camioneta;CHEVROLET;EL_CAMINO;CLASSIC 500 KG;3.700;;Bencina;Mecánica;;;;178.406;32.333
CT0500007;1975;Camioneta;CHEVROLET;EL_CAMINO;CLASSIC 500 KG;3.700;;Bencina;Mecánica;;;;178.406;32.333
CT0500007;1976;Camioneta;CHEVROLET;EL_CAMINO;CLASSIC 500 KG;3.700;;Bencina;Mecánica;;;;178.406;32.333
CT0500007;1977;Camioneta;CHEVROLET;EL_CAMINO;CLASSIC 500 KG;3.700;;Bencina;Mecánica;;;;178.406;32.333
CT0500007;1978;Camioneta;CHEVROLET;EL_CAMINO;CLASSIC 500 KG;3.700;;Bencina;Mecánica;;;;178.406;32.333
CT0500007;1979;Camioneta;CHEVROLET;EL_CAMINO;CLASSIC 500 KG;3.700;;Bencina;Mecánica;;;;178.406;32.333
CT0500007;1980;Camioneta;CHEVROLET;EL_CAMINO;CLASSIC 500 KG;3.700;;Bencina;Mecánica;;;;187.327;32.333
CT0500007;1981;Camioneta;CHEVROLET;EL_CAMINO;CLASSIC 500 KG;3.700;;Bencina;Mecánica;;;;231.927;32.333
CT0500008;1972;Camioneta;CHEVROLET;APACHE-10;500 KG;3.700;;Bencina;Mecánica;;;;178.406;32.333
CT0500008;1973;Camioneta;CHEVROLET;APACHE-10;500 KG;3.700;;Bencina;Mecánica;;;;178.406;32.333
CT0500008;1974;Camioneta;CHEVROLET;APACHE-10;500 KG;3.700;;Bencina;Mecánica;;;;178.406;32.333
CT0500009;1972;Camioneta;CHEVROLET;APACHE-20;750 KG;3.700;;Bencina;Mecánica;;;;178.406;32.333
CT0500009;1973;Camioneta;CHEVROLET;APACHE-20;750 KG;3.700;;Bencina;Mecánica;;;;178.406;32.333
CT0500009;1974;Camioneta;CHEVROLET;APACHE-20;750 KG;3.700;;Bencina;Mecánica;;;;178.406;32.333
CT0500009;1975;Camioneta;CHEVROLET;APACHE-20;750 KG;3.700;;Bencina;Mecánica;;;;178.406;32.333
CT0500010;1974;Camioneta;CHEVROLET;SILVERADO;SIN VERSION;5.000;;Bencina;Mecánica;;;;178.406;32.333
CT0500010;1975;Camioneta;CHEVROLET;SILVERADO;SIN VERSION;5.000;;Bencina;Mecánica;;;;178.406;32.333
CT0500010;1976;Camioneta;CHEVROLET;SILVERADO;SIN VERSION;5.000;;Bencina;Mecánica;;;;178.406;32.333
CT0500010;1977;Camioneta;CHEVROLET;SILVERADO;SIN VERSION;5.000;;Bencina;Mecánica;;;;187.327;32.333
CT0500010;1978;Camioneta;CHEVROLET;SILVERADO;SIN VERSION;5.000;;Bencina;Mecánica;;;;223.007;32.333
CT0500010;1979;Camioneta;CHEVROLET;SILVERADO;SIN VERSION;5.000;;Bencina;Mecánica;;;;240.848;32.333
CT0500010;1980;Camioneta;CHEVROLET;SILVERADO;SIN VERSION;5.000;;Bencina;Mecánica;;;;276.530;32.333
CT0500010;1981;Camioneta;CHEVROLET;SILVERADO;SIN VERSION;5.000;;Bencina;Mecánica;;;;303.289;32.333
CT0500010;1982;Camioneta;CHEVROLET;SILVERADO;SIN VERSION;5.000;;Bencina;Mecánica;;;;321.130;32.333
CT0500010;1983;Camioneta;CHEVROLET;SILVERADO;SIN VERSION;5.000;;Bencina;Mecánica;;;;347.891;32.333
CT0500010;1984;Camioneta;CHEVROLET;SILVERADO;SIN VERSION;5.000;;Bencina;Mecánica;;;;374.652;32.333
CT0500010;1985;Camioneta;CHEVROLET;SILVERADO;SIN VERSION;5.000;;Bencina;Mecánica;;;;419.253;32.333
CT0500010;1986;Camioneta;CHEVROLET;SILVERADO;SIN VERSION;5.000;;Bencina;Mecánica;;;;446.014;32.333
CT0500010;1987;Camioneta;CHEVROLET;SILVERADO;SIN VERSION;5.000;;Bencina;Mecánica;;;;481.695;32.333
CT0500011;1975;Camioneta;CHEVROLET;LUV;1.6 STD;1.600;;Bencina;Mecánica;;;;178.406;32.333
CT0500011;1976;Camioneta;CHEVROLET;LUV;1.6 STD;1.600;;Bencina;Mecánica;;;;178.406;32.333
CT0500011;1977;Camioneta;CHEVROLET;LUV;1.6 STD;1.600;;Bencina;Mecánica;;;;178.406;32.333
CT0500011;1978;Camioneta;CHEVROLET;LUV;1.6 STD;1.600;;Bencina;Mecánica;;;;178.406;32.333
CT0500011;1979;Camioneta;CHEVROLET;LUV;1.6 STD;1.600;;Bencina;Mecánica;;;;178.406;32.333
CT0500011;1980;Camioneta;CHEVROLET;LUV;1.6 STD;1.600;;Bencina;Mecánica;;;;178.406;32.333
CT0500011;1981;Camioneta;CHEVROLET;LUV;1.6 STD;1.600;;Bencina;Mecánica;;;;178.406;32.333
CT0500011;1982;Camioneta;CHEVROLET;LUV;1.6 STD;1.600;;Bencina;Mecánica;;;;187.327;32.333
CT0500011;1983;Camioneta;CHEVROLET;LUV;1.6 STD;1.600;;Bencina;Mecánica;;;;231.927;32.333
CT0500011;1984;Camioneta;CHEVROLET;LUV;1.6 STD;1.600;;Bencina;Mecánica;;;;258.689;32.333
CT0500011;1985;Camioneta;CHEVROLET;LUV;1.6 STD;1.600;;Bencina;Mecánica;;;;294.370;32.333
CT0500011;1986;Camioneta;CHEVROLET;LUV;1.6 STD;1.600;;Bencina;Mecánica;;;;321.130;32.333
CT0500011;1987;Camioneta;CHEVROLET;LUV;1.6 STD;1.600;;Bencina;Mecánica;;;;374.652;32.333
CT0500011;1988;Camioneta;CHEVROLET;LUV;1.6 STD;1.600;;Bencina;Mecánica;;;;392.492;32.333
CT0500011;1989;Camioneta;CHEVROLET;LUV;1.6 STD;1.600;;Bencina;Mecánica;;;;428.174;32.333
CT0500011;1990;Camioneta;CHEVROLET;LUV;1.6 STD;1.600;;Bencina;Mecánica;;;;446.014;32.333
CT0500011;1991;Camioneta;CHEVROLET;LUV;1.6 STD;1.600;;Bencina;Mecánica;;;;454.934;32.333
CT0500011;1992;Camioneta;CHEVROLET;LUV;1.6 STD;1.600;;Bencina;Mecánica;;;;490.615;32.333
CT0500011;1993;Camioneta;CHEVROLET;LUV;1.6 STD;1.600;;Bencina;Mecánica;;;;526.297;32.333
CT0500011;1994;Camioneta;CHEVROLET;LUV;1.6 STD;1.600;;Bencina;Mecánica;;;;588.739;32.333
CT0500012;1975;Camioneta;CHEVROLET;SCOTTDALE;SIN VERSION;4.100;;Bencina;Mecánica;;;;178.406;32.333
CT0500012;1976;Camioneta;CHEVROLET;SCOTTDALE;SIN VERSION;4.100;;Bencina;Mecánica;;;;178.406;32.333
CT0500012;1977;Camioneta;CHEVROLET;SCOTTDALE;SIN VERSION;4.100;;Bencina;Mecánica;;;;178.406;32.333
CT0500012;1978;Camioneta;CHEVROLET;SCOTTDALE;SIN VERSION;4.100;;Bencina;Mecánica;;;;214.087;32.333
CT0500012;1979;Camioneta;CHEVROLET;SCOTTDALE;SIN VERSION;4.100;;Bencina;Mecánica;;;;223.007;32.333
CT0500012;1980;Camioneta;CHEVROLET;SCOTTDALE;SIN VERSION;4.100;;Bencina;Mecánica;;;;249.768;32.333
CT0500012;1981;Camioneta;CHEVROLET;SCOTTDALE;SIN VERSION;4.100;;Bencina;Mecánica;;;;276.530;32.333
CT0500013;1976;Camioneta;CHEVROLET;C20;750 KG;4.100;;Bencina;Mecánica;;;;178.406;32.333
CT0500013;1977;Camioneta;CHEVROLET;C20;750 KG;4.100;;Bencina;Mecánica;;;;178.406;32.333
